id,marker,start,end,title,desc,pic,pos,color,size,opacity,edge,mapMarker,mapColor,mapSize,where,show,click,citation,tags
italianateStory,story,,,Italinate (1840-1845),"<p><span style=""font-size:13px"">story(back to architecture,architecture)</span><br /><br /><p><span style=""font-size:14px"">The Italianate architectural style was popular throughout the United States from the 1840s to the 1880s. The style can be identified by flat or low-pitched roofs, widely overhanging eaves supported by decorative brackets, and tall, narrow windows, commonly arched or curved and hooded or crowned on top. Most popular between 1850 and 1870, many of the decorative elements were made of cast iron or press-metal, two building technologies developed during this period.</span></p><p><span style=""font-size:14px"">Inspired by the rambling, asymmetrical character of Italian farmhouses, the largely residential style was part of the Picturesque/Romantic Movement as a reaction to the formal classical ideas of the earlier Federal and Greek Revival styles. Rather than imposing a rigid, classical order, the movement granted more freedom in architectural expression and complemented a building&rsquo;s natural setting.&nbsp;</span></p><p><span style=""font-size:14px"">Many of Memphis&rsquo; earliest surviving buildings are of the Italianate style, most notably the remaining townhouses and commercial block buildings found throughout Downtown that were built between the late 1840s and early 1880s. It wasn&rsquo;t until the 1840s that Memphis began to develop into a major American city- bonds were issued to finance civic improvements, public schools were instituted, and Memphis and South Memphis merged as one. The completion of the Memphis and Charleston Railroad in 1857 cemented Memphis&rsquo; status as the main commercial center along the central Mississippi River, and immigrants flocked to the boomtown. Much of the development that followed was in the nationally popular Italianate style.</span></p><p><span style=""font-size:14px"">The use of Italianate architecture announced Memphis&rsquo; arrival as an economic powerhouse, and the cosmopolitan nature that came with newfound wealth and prosperity. It also differed from the expression of antebellum economic prosperity favored by their rural neighbors: &ldquo;Where plantation-style homes were built by the prosperous citizens of the county [Shelby], the aristocracy of Memphis was built on commerce, railroads and land speculation rather than on an agrarian tradition. Therefore, when the cotton factors and wholesale grocers who made up the top of Memphis society built their houses, they chose showy French and Italianate Victorian&hellip; rather than the more restrained Greek Revival style chosen by their neighbors in the county and in north Mississippi&rdquo; (Magnus 10-11).&nbsp;</span></p><p><br /><span style=""font-size:15px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-71391-Powell-Hotel-WEB.jpg)story(Powell Hotel,powellStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
italianate,booklet,,,Italinate (1840-1845),"<p>The Italianate architectural style was popular throughout the United States from the 1840s to the 1880s. The style can be identified by flat or low-pitched roofs, widely overhanging eaves supported by decorative brackets, and tall, narrow windows, commonly arched or curved and hooded or crowned on top. Most popular between 1850 and 1870, many of the decorative elements were made of cast iron or press-metal, two building technologies developed during this period.</p><p>Inspired by the rambling, asymmetrical character of Italian farmhouses, the largely residential style was part of the Picturesque/Romantic Movement as a reaction to the formal classical ideas of the earlier Federal and Greek Revival styles. Rather than imposing a rigid, classical order, the movement granted more freedom in architectural expression and complemented a building&rsquo;s natural setting.&nbsp;</p><p>Many of Memphis&rsquo; earliest surviving buildings are of the Italianate style, most notably the remaining townhouses and commercial block buildings found throughout Downtown that were built between the late 1840s and early 1880s. It wasn&rsquo;t until the 1840s that Memphis began to develop into a major American city- bonds were issued to finance civic improvements, public schools were instituted, and Memphis and South Memphis merged as one. The completion of the Memphis and Charleston Railroad in 1857 cemented Memphis&rsquo; status as the main commercial center along the central Mississippi River, and immigrants flocked to the boomtown. Much of the development that followed was in the nationally popular Italianate style.</p><p>The use of Italianate architecture announced Memphis&rsquo; arrival as an economic powerhouse, and the cosmopolitan nature that came with newfound wealth and prosperity. It also differed from the expression of antebellum economic prosperity favored by their rural neighbors: &ldquo;Where plantation-style homes were built by the prosperous citizens of the county [Shelby], the aristocracy of Memphis was built on commerce, railroads and land speculation rather than on an agrarian tradition. Therefore, when the cotton factors and wholesale grocers who made up the top of Memphis society built their houses, they chose showy French and Italianate Victorian&hellip; rather than the more restrained Greek Revival style chosen by their neighbors in the county and in north Mississippi&rdquo; (Magnus 10-11).&nbsp;</p>",,,,50,,,,,,"-90.0067,35.1388",hide,,,
gothicStory,story,,,Gothic Revival / Commercial Gothic (1840-1940),"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span><br />&nbsp;</p><p><span style=""font-size:14px"">The Gothic Revival architectural style was popular throughout the United States from the 1840s to the 1880s residentially, and on Church and university buildings through 1940. The style can be identified by steeply pitched, cross-gabled roofs, highly decorated vergeboards along the gables, and pointed-arch, or Gothic arch, windows that extend into the gables. Elements are commonly styled with flattened or full Gothic arches, trefoil and quatrefoil designs, tracery, and in some instances, castellated parapet walls.&nbsp;</span></p><p><span style=""font-size:14px"">A part of the Picturesque/Romantic Movement, the Gothic Revival looked back to medieval Europe instead of ancient Greece and Rome. The asymmetrical floorplans of the residential Gothic forms complemented a building&rsquo;s natural setting, while more symmetrical, high-style designs were found on churches. After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City. Improved transportation made granite and limestone and other imported masonry more accessible, and many religious buildings reflected the nationally popular Gothic Revival style of the time.</span></p><p><span style=""font-size:14px"">Early 20thcentury Memphis also saw a rise in the construction of the&nbsp;Commercial Gothicstyle. Commercial Gothic combined the basic structure of a commercial building with Gothic arches and tracery expressed in terra cotta instead of stone. The use of terra cotta made the ornamentation more affordable to reproduce and decorate the large fa&ccedil;ade of a skyscraper. Perhaps the most famous Commercial Gothic structure is the Woolworth Building in New York City, which gained the nickname &ldquo;The Cathedral of Commerce&rdquo; for its combination of sacred and commercial influences. Commercial Gothic structures were largely built in New York, Chicago, Boston, and Philadelphia between 1910 and 1930. Memphis&rsquo; collection of Commercial Gothic skyscrapers, including the Lincoln American Tower and the Sterick Building, reflect its ambitions during the commercial boom of the 1920s.&nbsp;</span><br />&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/31-ALTERED-026-Church-WEB.jpg)story(First United Methodist Church,churchStory)</span></p><p>&nbsp;</p><p><br />&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-71447-Lincoln-American-WEB.jpg)story(Lincoln American Tower,lincolnStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
gothic,booklet,,,Gothic Revival / Commercial Gothic (1840-1940),"<p>The Gothic Revival architectural style was popular throughout the United States from the 1840s to the 1880s residentially, and on Church and university buildings through 1940. The style can be identified by steeply pitched, cross-gabled roofs, highly decorated vergeboards along the gables, and pointed-arch, or Gothic arch, windows that extend into the gables. Elements are commonly styled with flattened or full Gothic arches, trefoil and quatrefoil designs, tracery, and in some instances, castellated parapet walls.&nbsp;</p><p>A part of the Picturesque/Romantic Movement, the Gothic Revival looked back to medieval Europe instead of ancient Greece and Rome. The asymmetrical floorplans of the residential Gothic forms complemented a building&rsquo;s natural setting, while more symmetrical, high-style designs were found on churches. After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City. Improved transportation made granite and limestone and other imported masonry more accessible, and many religious buildings reflected the nationally popular Gothic Revival style of the time.</p><p>Early 20thcentury Memphis also saw a rise in the construction of the&nbsp;Commercial Gothicstyle. Commercial Gothic combined the basic structure of a commercial building with Gothic arches and tracery expressed in terra cotta instead of stone. The use of terra cotta made the ornamentation more affordable to reproduce and decorate the large fa&ccedil;ade of a skyscraper. Perhaps the most famous Commercial Gothic structure is the Woolworth Building in New York City, which gained the nickname &ldquo;The Cathedral of Commerce&rdquo; for its combination of sacred and commercial influences. Commercial Gothic structures were largely built in New York, Chicago, Boston, and Philadelphia between 1910 and 1930. Memphis&rsquo; collection of Commercial Gothic skyscrapers, including the Lincoln American Tower and the Sterick Building, reflect its ambitions during the commercial boom of the 1920s.&nbsp;</p>",,,,50,,,,,,"-89.9649,35.129",,,,
romanesque,booklet,,,Romanesque Revival (1870-1900),"<p>The Romanesque Revival architectural style was popular throughout the United States from the 1870s to the early 1900s. The style can be identified by asymmetrical, monochromatic masonry fa&ccedil;ades that emphasize the Classical Roman arch, with dense masonry walls, rounded towers, and thick round arches over windows and entryways.</p><p>The Romanesque Revival was a modern resurgence of the medieval Romanesque architecture popular in Europe during the 11thand 12thcenturies, which was itself a revival of earlier classical Roman forms. The Romanesque Revival was promoted as the most appropriate architectural style to suit modern American life in the late 19thcentury. As opposed to the earlier Greek Revival that hid modern inventions and necessities behind classical forms and order, the Romanesque Revival embellished them. The style is mostly found on largescale public buildings due to its massive construction costs and labor requirements, but it became an almost universal style for public buildings during the era.</p><p>After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City. Improved transportation made granite and limestone and other imported masonry more accessible. Major investments were made in commercial and public facilities, and many reflected the nationally popular Romanesque Revival style of the time.</p>",,,,50,,,,,,"-89.982,35.1338",,,,
romanesqueStory,story,,,Romanesque Revival (1870-1900),"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span><br />&nbsp;</p><p><span style=""font-size:14px"">The Romanesque Revival architectural style was popular throughout the United States from the 1870s to the early 1900s. The style can be identified by asymmetrical, monochromatic masonry fa&ccedil;ades that emphasize the Classical Roman arch, with dense masonry walls, rounded towers, and thick round arches over windows and entryways.</span></p><p><span style=""font-size:14px"">The Romanesque Revival was a modern resurgence of the medieval Romanesque architecture popular in Europe during the 11th and 12th centuries, which was itself a revival of earlier classical Roman forms. The Romanesque Revival was promoted as the most appropriate architectural style to suit modern American life in the late 19thcentury. As opposed to the earlier Greek Revival that hid modern inventions and necessities behind classical forms and order, the Romanesque Revival embellished them. The style is mostly found on largescale public buildings due to its massive construction costs and labor requirements, but it became an almost universal style for public buildings during the era.</span></p><p><span style=""font-size:14px"">After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City. Improved transportation made granite and limestone and other imported masonry more accessible. Major investments were made in commercial and public facilities, and many reflected the nationally popular Romanesque Revival style of the time.</span><br />&nbsp;</p><p><br /><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/30-ALTERED-71513-Cossitt-Lib-WEB.jpg)story(Cossitt Library,cossittStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-71391-Powell-Hotel-WEB.jpg)story(Powell Hotel,powellStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/36-ADAPTIVE-REUSE-71407-GoldcrestTruck-WEB.jpg)story(Tennessee Brewery,breweryStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
beauxStory,story,,,Beaux Arts (1890-1930),"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span></p><p><span style=""font-size:14px"">The Beaux Arts architectural style was popular throughout the United States from almost exactly 1893 to 1929, that is, the period between its exposure at the World&rsquo;s Columbian Exposition and the Great Depression. The ornate style can be identified by a heavily decorated, symmetrical fa&ccedil;ade with classical detailing, including pediments and paired columns and pilasters. The heaviness and formality of the style that favored ancient motifs made it ubiquitous with cultural and government buildings at the turn of the century.&nbsp;</span></p><p><span style=""font-size:14px"">Influenced by classical Roman and Greek forms, it was the style of choice for the &ldquo;White City&rdquo; at the 1893 World&rsquo;s Columbian Exposition in Chicago, which introduced the aesthetic of the Ecole des Beaux-Arts in Paris to the American public. The pleasing symmetry and monumental grandeur of the &ldquo;White City&rdquo; influenced the City Beautiful movement, which pushed urban beautification efforts to increase civic virtue in overcrowded and impoverished cities across the country, Memphis included. The Board of Park Commissioners was created in 1900, establishing Riverside Park, Overton Park, and the Parkway System. Overton Park&rsquo;s Brooks Museum of Art and the growing city&rsquo;s most important public buildings, including the Shelby County Courthouse, Memphis Police Station, and Union Station, as well as the renovation of the Post Office, employed the Beaux Arts style, announcing Memphis&rsquo; economic comeback and cultural significance on the national stage.</span><br /><br /><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/33-ADAPTIVE-REUSE-71431-CentralStation-WEB.jpg)story(Central Station,centralStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-56-MasonicTemple-WEB.jpg)story(Masonic Temple,templeStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/24-CONTINUOUS-71534-Crthseaerial-WEB.jpg)story(Shelby County Courthouse,courthouseStory)</span></p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/29-ALTERED-71400-WEB-copy.jpg)story(Union Station,unionStory)</span></p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/156-WEB.jpg)story(U.S. Customs House and Post Office,customsStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p><span style=""font-size:14px"">story(Welcome Wagon / Commercial Appeal Building,appealStory)</span></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
beaux,booklet,,,Beaux Arts (1890-1930),"<p>The Beaux Arts architectural style was popular throughout the United States from almost exactly 1893 to 1929, that is, the period between its exposure at the World&rsquo;s Columbian Exposition and the Great Depression. The ornate style can be identified by a heavily decorated, symmetrical fa&ccedil;ade with classical detailing, including pediments and paired columns and pilasters. The heaviness and formality of the style that favored ancient motifs made it ubiquitous with cultural and government buildings at the turn of the century.&nbsp;</p><p>Influenced by classical Roman and Greek forms, it was the style of choice for the &ldquo;White City&rdquo; at the 1893 World&rsquo;s Columbian Exposition in Chicago, which introduced the aesthetic of the Ecole des Beaux-Arts in Paris to the American public. The pleasing symmetry and monumental grandeur of the &ldquo;White City&rdquo; influenced the City Beautiful movement, which pushed urban beautification efforts to increase civic virtue in overcrowded and impoverished cities across the country, Memphis included. The Board of Park Commissioners was created in 1900, establishing Riverside Park, Overton Park, and the Parkway System. Overton Park&rsquo;s Brooks Museum of Art and the growing city&rsquo;s most important public buildings, including the Shelby County Courthouse, Memphis Police Station, and Union Station, as well as the renovation of the Post Office, employed the Beaux Arts style, announcing Memphis&rsquo; economic comeback and cultural significance on the national stage.</p>",,,,50,,,,,,"-90.0221,35.1352",,,,
chicagoStory,story,,,Sullivanesque / Chicago 1890-1930,"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span></p><p>&nbsp;</p><p><span style=""font-size:14px"">Chicago Style architecture, often called Sullivanesque, is based on Chicago School architect Louis Sullivan&rsquo;s designs for early American skyscrapers popular throughout the United States from 1890 to 1930. Sullivan believed &ldquo;form follows function&rdquo;, and used purposeful ornamentation to define the new steel-frame skyscrapers into three distinct parts that reflected their purpose: the ground floor with prominent windows and points of entry, the midsection with vertical piers and bands of windows reflecting uniform office space, and a highly ornamented cornice to top it off.</span></p><p><span style=""font-size:14px"">Sullivan&rsquo;s ornamentation using elaborate geometric forms and curving lines was also distinct, often featured in terra cotta or plaster panels and along a wide, decorative cornice beneath deep, projecting eaves. Sullivan merged natural, organic forms with the innovative science and technology of a fast-pasted, dynamic urban era. He aimed to integrate ornamentation with the building design as a whole, not merely applied as an attractive afterthought.</span></p><p><span style=""font-size:14px"">Sullivan&rsquo;s Chicago School designs featuring his characteristic ornamentation and tripartite form can be found on early skyscrapers across the country. After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City, and a few early skyscrapers. The first steel-frame skyscraper in town was built by the Continental Bank in 1895 (now the D.T. Porter Building), and the Goldsmith Department Store soon followed. Coined &ldquo;Memphis&rsquo; Greatest Store&rdquo;, the early department store was one of the first in the South, and after humble beginnings, the flourishing business established its modern and innovative storefront on Main Street in 1895, choosing the modern Sullivanesque style to make its debut.</span></p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/06-ARCHITECTURE-57-WEB.jpg)story(Goldsmith&#39;s Department Store,goldsmithsStory)</span></p><p>&nbsp;</p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
chicago,booklet,,,Sullivanesque / Chicago (1890)-1930,"<p>Chicago Style architecture, often called Sullivanesque, is based on Chicago School architect Louis Sullivan&rsquo;s designs for early American skyscrapers popular throughout the United States from 1890 to 1930. Sullivan believed &ldquo;form follows function&rdquo;, and used purposeful ornamentation to define the new steel-frame skyscrapers into three distinct parts that reflected their purpose: the ground floor with prominent windows and points of entry, the midsection with vertical piers and bands of windows reflecting uniform office space, and a highly ornamented cornice to top it off.</p><p>Sullivan&rsquo;s ornamentation using elaborate geometric forms and curving lines was also distinct, often featured in terra cotta or plaster panels and along a wide, decorative cornice beneath deep, projecting eaves. Sullivan merged natural, organic forms with the innovative science and technology of a fast-pasted, dynamic urban era. He aimed to integrate ornamentation with the building design as a whole, not merely applied as an attractive afterthought.</p><p>Sullivan&rsquo;s Chicago School designs featuring his characteristic ornamentation and tripartite form can be found on early skyscrapers across the country. After Memphis rebounded from the Civil War and multiple Yellow Fever epidemics, the 1880s and 1890s again brought economic prosperity to the Bluff City, and a few early skyscrapers. The first steel-frame skyscraper in town was built by the Continental Bank in 1895 (now the D.T. Porter Building), and the Goldsmith Department Store soon followed. Coined &ldquo;Memphis&rsquo; Greatest Store&rdquo;, the early department store was one of the first in the South, and after humble beginnings, the flourishing business established its modern and innovative storefront on Main Street in 1895, choosing the modern Sullivanesque style to make its debut.</p>",,,,50,,,,,,"-90.0105,35.1339",,,,
renaissanceStory,story,,,Italian Renaissance Revival (1890-1940),"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span><br />&nbsp;</p><p><span style=""font-size:14px"">The Italian Renaissance Revival architectural style was popular throughout the United States from the 1890s to 1940. On residential structures, the style can be identified by a low-pitched, often tiled roof with wide overhanging eaves and decorative brackets. Classical arches frame doors and windows, and classical columns or pediments frame the entryway.&nbsp;</span></p><p><span style=""font-size:14px"">Renaissance Revival architecture looks back to the Italian Renaissance period of the 1400s and 1500s, which itself was a revival of interest in ancient Greek and Roman art and culture. The Renaissance Revival was more ornate than the classicism of the original, and less restrained in its use of embellishments. The full essence of the Renaissance palazzos of Italy is best demonstrated on early commercial buildings and skyscrapers, where the style is identified by its massive scale and masonry construction, usually with a rusticated stone first floor and horizontal masonry bands separating subsequent floors. The invention of steel-frame construction methods and advances in masonry veneering techniques coincided with the style, and the imposing arched entrances and windows coupled with classical details, such as columns, arches, and balustrades became associated with the prosperity and industrialism of the turn of the century.</span></p><p><span style=""font-size:14px"">According to its National Register listing, Memphis&rsquo; most famous Italian Renaissance Revival building, the Peabody Hotel, was considered the &ldquo;symbolic center of the social, cultural, and commercial life of the Mid-South region. Completed in 1925, it was the largest and most elegant hotel in the south and represents the area&#39;s finest example of the opulence, grandeur, and complexity which characterized the era of the grand hotel.&rdquo;</span></p><p>&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/71383-PH-1930-WEB.jpg)story(Peabody Hotel,peabodyStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
renaissance,booklet,,,Italian Renaissance Revival (1890-1940),"<p>The Italian Renaissance Revival architectural style was popular throughout the United States from the 1890s to 1940. On residential structures, the style can be identified by a low-pitched, often tiled roof with wide overhanging eaves and decorative brackets. Classical arches frame doors and windows, and classical columns or pediments frame the entryway.&nbsp;</p><p>Renaissance Revival architecture looks back to the Italian Renaissance period of the 1400s and 1500s, which itself was a revival of interest in ancient Greek and Roman art and culture. The Renaissance Revival was more ornate than the classicism of the original, and less restrained in its use of embellishments. The full essence of the Renaissance palazzos of Italy is best demonstrated on early commercial buildings and skyscrapers, where the style is identified by its massive scale and masonry construction, usually with a rusticated stone first floor and horizontal masonry bands separating subsequent floors. The invention of steel-frame construction methods and advances in masonry veneering techniques coincided with the style, and the imposing arched entrances and windows coupled with classical details, such as columns, arches, and balustrades became associated with the prosperity and industrialism of the turn of the century.</p><p>According to its National Register listing, Memphis&rsquo; most famous Italian Renaissance Revival building, the Peabody Hotel, was considered the &ldquo;symbolic center of the social, cultural, and commercial life of the Mid-South region. Completed in 1925, it was the largest and most elegant hotel in the south and represents the area&#39;s finest example of the opulence, grandeur, and complexity which characterized the era of the grand hotel&rdquo;.</p>",,,,50,,,,,,"-90.0079,35.1372",,,,
commercialStory,story,,,Commercial Vernacular,"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span><br />&nbsp;</p><p><span style=""font-size:14px"">Very few buildings fit neatly into one architectural style. Many structures are influenced by multiple established styles, or none at all. Following National Register of Historic Places recommendations, commercial buildings that do not exhibit any one particular style can be labeled Commercial Vernacular.</span></p><p><span style=""font-size:14px"">Most buildings in Downtown Memphis are Commercial Vernacular in design. While vernacular buildings may reveal some influence by formal schools of design, vernacular architecture is designed based on local needs, function, materials, climate, and culture. Despite the functional nature of the Vernacular style, architecture of this type is not lacking in subtle ornamentation. Columns, arches, balustrades, or other details echo many of the classic features found in other popular styles of the day. And, many structures were built with personal touches such as year built, the building&rsquo;s original owner or business, chiseled onto a pediment or cornerstone.&nbsp;</span><br /><br />&nbsp;</p><p><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/71395-Chisca-Plaza-WEB-copy.jpg)story(Hotel Chisca,chiscaStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
commercial,booklet,,,Commercial Vernacular,"<p style=""margin-left:0in; margin-right:0in; text-align:start""><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif""><span style=""color:#000000"">Very few buildings fit neatly into one architectural style. Many structures are influenced by multiple established styles, or none at all. Following National Register of Historic Places recommendations, commercial buildings that do not exhibit any one particular style can be labeled Commercial Vernacular.</span></span></span></p><p style=""margin-left:0in; margin-right:0in; text-align:start""><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif""><span style=""color:#000000"">Most buildings in Downtown Memphis are Commercial Vernacular in design. While vernacular buildings may reveal some influence by formal schools of design, vernacular architecture is designed based on local needs, function, materials, climate, and culture. Despite the functional nature of the Vernacular style, architecture of this type is not lacking in subtle ornamentation. Columns, arches, balustrades, or other details echo many of the classic features found in other popular styles of the day. And, many structures were built with personal touches such as year built, the building&rsquo;s original owner or business, chiseled onto a pediment or cornerstone.&nbsp;</span></span></span></p>",,,,40,,,,,,"-89.9819,35.1362",hide,,,
hollywoodStory,story,,,Hollywood Baroque Revival,"<p><span style=""font-size:14px"">story(back to architecture,architecture)</span><br /><br /><br /><span style=""font-size:14px"">Originally built as the Pantages Theatre in 1921, the architecture of the now demolished Warner Theatre could best be described as&nbsp;HollywoodBaroque Revival. Many early twentieth century American theaters were built using Exotic Revival styles with over-the-top ornamentation. The terra cotta fa&ccedil;ade of the Warner features elements of the Baroque of 17thand 18thcentury Europe, which used contrast, movement, and vibrant detail in art and architecture. The ornate movement was the Catholic Church&rsquo;s counter to the minimalism of the Protestant Reformation. The repeated use of architectural elements across the fa&ccedil;ade of the Warner, including the use of the cartouche, as well as a combination of concave and convex forms that give the fa&ccedil;ade a sense of motion, identify it as Baroque Revival. It was a fitting style choice for many theaters at the time, as the Baroque period was considered a golden age of theater in Spain and France.&nbsp;</span><br />&nbsp;</p><p><br /><span style=""font-size:14px"">pic(http://newmansmemphis.com/wp-content/uploads/2019/05/32-ALTERED-71406-WarnerTh.1948-WEB.jpg)story(Warner Theater,warnerStory)</span></p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
hollywood,booklet,,,Hollywood Baroque Revival,"<p>Originally built as the Pantages Theatre in 1921, the architecture of the now demolished Warner Theatre could best be described as&nbsp;HollywoodBaroque Revival. Many early twentieth century American theaters were built using Exotic Revival styles with over-the-top ornamentation. The terra cotta fa&ccedil;ade of the Warner features elements of the Baroque of 17thand 18thcentury Europe, which used contrast, movement, and vibrant detail in art and architecture. The ornate movement was the Catholic Church&rsquo;s counter to the minimalism of the Protestant Reformation. The repeated use of architectural elements across the fa&ccedil;ade of the Warner, including the use of the cartouche, as well as a combination of concave and convex forms that give the fa&ccedil;ade a sense of motion, identify it as Baroque Revival. It was a fitting style choice for many theaters at the time, as the Baroque period was considered a golden age of theater in Spain and France.&nbsp;</p>",,,,40,,,,,,"-89.9992,35.1296",,,,
artdecoStory,story,,,Art Deco (1925-1945),"<p>story(back to architecture,architecture)</p><p>The Art Deco architectural style was popular throughout the United States from 1925 to 1940. The style can be identified by sleek, sharp lines that create a series of setbacks or steps, and geometric ornamentation, such as chevrons or zigzags.</p><p>Instead of looking back to the past for inspiration, as other popular architectural styles of the day (<em>Gothic Revival,Romanesque Revival,Beaux Arts,Italian Renaissance Revival</em>, etc.) Art Deco looked to the future and fully embraced the modern Machine Age. Art Deco buildings utilized new construction technologies and materials, such as chrome plating, plastic, and stainless steel, and were finished with smooth materials, like stucco, glazed brick, concrete block, or mosaic tile.</p><p>The Art Deco movement was coined at the International Exhibition of Modern Decorative &amp; Industrial Arts held in Paris in 1925. The early style represented luxury and glamour and the hope of technological and social progress. Memphis&rsquo; Sears Crosstown was constructed in this early version of the style in 1927, just as many other Sears warehouses and stores of the era nationwide. The architecture embodied exactly what Sears wanted to express to its customers- accessible luxury in the modern age.&nbsp;</p><p>During the Great Depression of the 1930s, the style became more subdued and streamlined, often called&nbsp;<em>Streamline Moderne</em>, featuring simpler and more curved, polished surfaces. The Works Progress Administration designed many Art Deco style buildings during this era, including Memphis&rsquo; own Levitt Shell in Overton Park and the Gaston Park Community Center.</p><p>pic(http://newmansmemphis.com/wp-content/uploads/2019/05/25-CONTINUOUS-457-Gaston-Park-WEB.jpg)story(Gaston Park,gastonStory)</p><p>&nbsp;</p><p>pic(http://newmansmemphis.com/wp-content/uploads/2019/05/26-CONTINUOUS-71476-OvrtnShell-WEB.jpg)story(Overton Park Shell / Levitt Shell,shellStory)</p><p>&nbsp;</p><p>pic(http://newmansmemphis.com/wp-content/uploads/2019/05/34-ADAPTIVE-REUSE-838-SearsCtown-WEB.jpg)story(Sears Crosstown / Crosstown Concourse,crosstownStory)</p>",,,,,,,,,,"-90.0311,35.1422,10",hide,,,
